id,reference,label,strain,media,temperature,cell_count,end_lost,omit_count,end_single,end_small_bud,end_large_bud,end_cluster,lifespans,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,endCode,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
27,"18","hpr1","JS1355","0.05% D",30,20,0,0,17,3,0,0,3,3,4,8,8,2,5,3,3,5,6,4,3,3,2,5,6,4,4,5,U,U,U,S,U,U,U,U,U,U,U,U,U,U,U,S,U,U,U,S,
28,"18","nup84","JS1384","0.05% D",30,20,0,0,10,6,2,2,9,11,16,26,26,31,10,32,17,14,31,12,12,31,17,17,20,21,20,19,S,L,C,U,U,S,U,S,U,U,U,S,S,U,U,U,C,S,L,U,
29,"18","tom71","JS1387","0.05% D",30,20,0,0,15,4,1,0,20,30,34,46,15,41,13,21,34,16,7,36,40,11,20,19,16,44,38,39,U,U,S,U,U,U,S,U,U,U,L,U,U,S,U,U,U,U,U,S,
30,"18","vma5","JS274","0.05% D",30,20,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,U,U,U,U,U,U,U,S,U,U,U,S,U,U,S,U,U,U,U,U,
31,"18","vma6","JS273","0.05% D",30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,
32,"18","vma5","JS274","0.05% D",30,20,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
33,"18","vma6","JS273","0.05% D",30,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
34,"18","atp5","JS1270","0.05% D",30,20,0,0,14,4,1,1,47,49,23,14,23,41,25,32,17,44,23,28,22,31,45,21,5,31,28,48,U,S,U,S,S,U,L,U,U,U,U,U,C,U,U,U,S,U,U,U,
35,"18","adh3","JS1304","0.05% D",30,20,0,0,12,6,2,0,12,33,18,15,37,44,14,40,16,37,12,34,17,12,22,38,12,35,9,27,L,U,U,U,S,S,U,S,U,U,U,U,S,S,U,L,U,U,S,U,
36,"18","BY4742","JS34","0.05% D",30,20,1,0,13,4,1,1,28,28,27,38,26,43,21,30,33,27,30,19,13,22,22,,18,20,25,14,U,S,C,U,U,U,S,S,U,U,U,U,S,U,U,,L,U,U,U,
